"LibraryID","WorkID"
-468206372,20296
1118369451,20296
4,20302
1108618849,20302
1118369451,20302
4,20306
-468206372,20306
1118369451,20306
2,20309
1118369451,20309
1108618849,20311
-468206372,20311
4,20312
1108618849,20313
-468206372,20313
2,20315
4,20315
1108618849,20315
1118369451,20315
2,20318
4,20321
1108618849,20321
4,20322
-468206372,20322
1118369451,20322
4,20327
2,20327
2,20328
4,20328
-468206372,20328
2,20329
4,20329
-468206372,20329
4,20331
1108618849,20331
2,20332
-414404825,20332
-468206372,20332
1118369451,20332
4,20333
-468206372,20333
1118369451,20333
4,20337
-468206372,20337
1118369451,20337
4,20338
1108618849,20338
4,20339
2,20339
4,20343
4,20347
4,20348
2,20348
1118369451,20348
4,20352
4,20353
-468206372,20353
1118369451,20353
4,20354
4,20357
2,20357
-468206372,20357
1118369451,20357
4,20362
-468206372,20362
1118369451,20362
4,20367
2,20367
-468206372,20367
1118369451,20367
1108618849,20370
-468206372,20370
4,20381
2,20381
-468206372,20381
2,20392
4,20392
1108618849,20392
1118369451,20392
4,20394
2,20394
4,20396
-468206372,20396
1118369451,20396
4,20397
4,20399
2,20399
4,20401
4,20404
2,20404
-468206372,20404
1118369451,20404
4,20406
1118369451,20406
4,20417
2,20417
1108618849,20417
-468206372,20417
1118369451,20417
4,20418
1118369451,20418
1108618849,20420
2,20425
4,20425
4,20431
2,20431
4,20433
-468206372,20433
4,20434
1118369451,20434
4,20435
4,20448
2,20448
-468206372,20448
1118369451,20448
4,20453
2,20456
4,20456
-468206372,20456
1118369451,20456
4,20458
4,20462
2,20462
1118369451,20462
2,20463
4,20463
-414404825,20463
1118369451,20463
-468206372,20469
4,20470
2,20470
4,20474
-414404825,20474
-468206372,20474
4,20475
-414404825,20475
-468206372,20475
4,20477
2,20477
1118369451,20477
2,20478
1118369451,20478
2,20482
4,20482
4,20485
1108618849,20485
2,20486
4,20486
4,20488
2,20488
-468206372,20488
2,20489
4,20489
1108618849,20489
-468206372,20489
1118369451,20489
4,20494
1108618849,20494
2,20498
4,20498
-414404825,20498
1118369451,20498
4,20504
2,20504
-468206372,20504
1118369451,20504
4,20505
-468206372,20505
1118369451,20505
1108618849,20508
-468206372,20508
4,20509
2,20512
-414404825,20512
4,20516
2,20516
1108618849,20516
-468206372,20516
4,20517
1118369451,20517
4,20518
1118369451,20518
4,20520
1118369451,20520
4,20525
4,20527
1108618849,20527
-468206372,20527
4,20531
1118369451,20531
4,20535
2,20535
1108618849,20535
1118369451,20535
4,20536
1108618849,20536
-468206372,20536
4,20537
2,20537
-414404825,20537
1108618849,20537
4,20542
1118369451,20542
4,20545
2,20545
1108618849,20545
-468206372,20545
2,20547
-468206372,20547
1118369451,20547
2,20552
1118369451,20552
4,20556
1108618849,20556
4,20567
1118369451,20567
4,20570
2,20570
1118369451,20570
1108618849,20575
1118369451,20575
2,20576
4,20580
2,20580
1118369451,20580
4,20586
1118369451,20586
4,20591
2,20591
1108618849,20591
-468206372,20591
4,20592
2,20592
1108618849,20592
2,20595
4,20595
1108618849,20595
-468206372,20595
4,20597
2,20600
1118369451,20600
4,20770
2,20770
1108618849,20772
1118369451,20772
4,20773
2,20773
1108618849,20773
-468206372,20773
4,20774
-468206372,20774
-468206372,20775
1118369451,20775
4,20779
1118369451,20779
4,20781
2,20781
1118369451,20781
1108618849,20783
1118369451,20783
-468206372,20783
4,20786
1108618849,20786
2,20794
1108618849,20794
-468206372,20794
1118369451,20794
2,20796
4,20796
-414404825,20796
2,20816
-468206372,20816
4,20817
1118369451,20817
2,20822
4,20822
1108618849,20822
-468206372,20822
1118369451,20822
4,20823
1118369451,20823
4,20835
2,20835
1108618849,20835
-468206372,20835
1118369451,20835
2,20836
4,20836
1108618849,20836
-468206372,20836
4,20838
-414404825,20838
-468206372,20838
2,20843
4,20843
-468206372,20843
4,20845
1108618849,20845
1118369451,20845
2,20846
4,20846
1108618849,20846
-468206372,20846
1118369451,20846
2,21022
1108618849,21022
4,21044
2,21044
4,21081
1118369451,21081
4,21083
1118369451,21083
4,21087
1108618849,21087
1118369451,21087
2,21096
4,21105
2,21105
-414404825,21105
4,21115
2,21115
2,21121
-414404825,21122
4,21128
2,21128
1108618849,21128
2,21169
1108618849,21169
-468206372,21169
1108618849,519098
-468206372,519098
1118369451,519098
2,3622457
-414404825,17726991
1118369451,19653541
2,20228732
-414404825,20228732
-468206372,20228732
2,24011421
-468206372,24011421
2,26184934
1118369451,28160250
2,31400271
1118369451,35848485
2,36200093
-468206372,36200093
-414404825,41395658
2,48379784
-468206372,48379784
1118369451,48379784
2,55345143
1108618849,57338107
-414404825,57601482
2,60920436
-414404825,61131391
1118369451,62860216
2,64470400
-414404825,64470400
-414404825,78970584
1118369451,78970584
2,81557616
-414404825,82476211
-414404825,83899982
2,87354475
1108618849,87354475
-468206372,87354475
1118369451,87354475
2,95516444
2,99710621
2,101586007
1108618849,102257599
-468206372,102257599
-468206372,105973528
-468206372,107894507
1118369451,107894507
1118369451,110417715
-414404825,110616143
1108618849,113533048
-414404825,113533048
1118369451,113533048
2,115560900
1118369451,115912877
1118369451,116055886
-414404825,116414497
-414404825,125336829
2,127312870
-414404825,127312870
1118369451,127312870
-414404825,127334804
1108618849,127349692
-414404825,127349692
-468206372,127349692
2,131459422
2,135225908
-468206372,135225908
1118369451,135225908
-414404825,137678446
-468206372,137678446
2,142426981
-414404825,142426981
1118369451,142426981
2,143753653
-414404825,143753653
2,144832737
-414404825,149450898
2,152022580
1108618849,152022580
-414404825,153355722
1118369451,157897911
2,197691218
-414404825,197691218
2,202468735
1118369451,202468735
-414404825,212241401
-414404825,225598837
2,229137167
1118369451,233972835
-468206372,245264107
-414404825,247175324
-468206372,248722490
1118369451,248722490
-468206372,256971065
1118369451,256971065
2,257677773
2,269756263
2,278471360
-468206372,278471360
-414404825,281372172
1118369451,283590329
-468206372,286605550
2,291335611
2,293371594
1108618849,293371594
-414404825,295131096
2,296363229
2,297750317
-468206372,297750317
1118369451,297750317
-414404825,299863994
2,303131985
1118369451,304545623
2,310711718
2,310819108
1118369451,310819108
2,311526051
-414404825,311526051
2,311817621
-414404825,311817621
-414404825,315262926
2,318985946
-468206372,329524437
1118369451,329524437
-414404825,329729223
2,343474542
-468206372,344620998
-414404825,347537854
-468206372,347537854
1118369451,347537854
-414404825,348713267
2,350749724
2,355549790
1118369451,355549790
2,362089967
-414404825,362089967
1118369451,362089967
-414404825,371855878
2,380914970
-414404825,380914970
-468206372,380914970
-468206372,381597637
2,386923130
2,400801028
1118369451,401041954
-468206372,402755903
1118369451,402755903
-414404825,404288898
-414404825,409141107
1118369451,409141107
2,414267312
1118369451,414267312
1118369451,414932788
2,415311453
1118369451,415311453
2,418409043
-414404825,418485343
1118369451,428144058
2,435443191
1118369451,435443191
2,445454908
-468206372,445454908
2,446731591
2,447730203
-414404825,449466618
-468206372,450921201
1118369451,450921201
2,452867825
-414404825,452867825
2,455146186
-414404825,456837923
1118369451,466457850
2,468125966
-414404825,468125966
-468206372,468125966
2,469049375
-414404825,469117365
-468206372,469649378
-414404825,474122479
1118369451,474196747
-414404825,484121936
-468206372,484155893
1118369451,484155893
1108618849,492964073
-468206372,492964073
1118369451,493612797
-468206372,511904790
1118369451,511904790
1108618849,522108641
-414404825,524694000
-414404825,526002860
1108618849,530836932
-414404825,530836932
-468206372,530836932
-414404825,531857971
-414404825,536902024
2,539219179
-414404825,540083028
1118369451,540272915
1118369451,543684888
-414404825,548056291
2,556581835
-468206372,556581835
1118369451,556581835
1118369451,558279442
2,568932450
2,573071413
-414404825,573071413
2,573322492
-414404825,573700749
-468206372,573700749
1118369451,573700749
-468206372,573708024
1118369451,573708024
2,579936819
-468206372,579936819
-414404825,580650476
2,586963223
2,595109564
-414404825,597304899
1118369451,600736615
-468206372,601392420
1118369451,601392420
1108618849,604203235
1118369451,604203235
1118369451,610291244
-414404825,612072537
2,617032725
1118369451,617032725
1108618849,628139339
-468206372,628139339
-468206372,629884729
2,639803954
1108618849,640684254
-468206372,640684254
2,645009710
2,658527413
2,661444098
-468206372,661444098
1118369451,661444098
1118369451,661798661
2,666113141
-468206372,666113141
-414404825,668189170
2,675503518
2,679118608
1118369451,679118608
1118369451,680503698
2,687503254
-468206372,687503254
2,690136139
1118369451,690136139
-414404825,692050711
2,692082084
1108618849,692082084
-414404825,692082084
-468206372,692082084
2,701011270
-414404825,704747106
-414404825,705240631
2,705421382
-468206372,705481455
1118369451,705481455
2,710060995
1118369451,713814867
-414404825,733838501
-414404825,735368125
1108618849,739986668
1118369451,739986668
-414404825,740202519
-468206372,752598096
1118369451,752598096
2,760502761
-468206372,760502761
1118369451,768963263
-468206372,770505630
2,776373186
2,780887053
1118369451,792765790
1118369451,795062125
1118369451,800457223
2,805592673
1118369451,805592673
2,809257791
2,822185511
-414404825,822185511
2,829772666
1108618849,829772666
-468206372,829772666
-468206372,841324394
1118369451,841324394
1118369451,848425649
-414404825,849447043
-468206372,849447043
-414404825,849900463
1108618849,850096698
1118369451,850096698
-414404825,853430405
1118369451,855958943
2,859668090
2,862029298
-414404825,865067987
-414404825,872949778
2,875144713
-468206372,875144713
1118369451,876312686
-468206372,877904740
1118369451,877904740
2,878850932
-414404825,878850932
2,881703171
-468206372,881703171
1118369451,881703171
2,893561703
2,893880495
1108618849,893880495
-414404825,901122059
-468206372,911968862
1118369451,911968862
2,913457968
1108618849,913457968
1118369451,913457968
1118369451,915276292
-414404825,942263488
1108618849,945204089
-468206372,945204089
2,952077577
-468206372,952077577
-414404825,962068884
-414404825,967752589
2,972740247
1118369451,972740247
2,975064961
1118369451,975064961
2,979567033
1108618849,979567033
-468206372,979567033
1108618849,989718886
-468206372,989718886
1118369451,989878375
2,990484280
1118369451,990484280
-414404825,992305566
1118369451,993712444
1118369451,995234036
2,1007085477
1108618849,1007085477
-414404825,1017523475
2,1019423704
-468206372,1019423704
1118369451,1019423704
2,1019813511
-468206372,1019813511
1118369451,1022460740
1118369451,1025766817
2,1030600657
1118369451,1034177971
1108618849,1035172785
-468206372,1035172785
-414404825,1040867892
1118369451,1041889963
4,1045389621
-414404825,1045389621
-414404825,1045846013
2,1053385602
2,1055523925
1108618849,1055523925
-468206372,1055523925
-468206372,1064230252
1118369451,1064230252
2,1084132890
2,1084529745
-414404825,1085052073
1118369451,1088953002
2,1090787792
1118369451,1090787792
2,1094615227
2,1094622745
2,1096518194
-414404825,1096518194
2,1107694549
-414404825,1107694549
1108618849,1109733681
1118369451,1109733681
-414404825,1109734120
1108618849,1109734120
-468206372,1112837812
-414404825,1114671170
-468206372,1114671170
-414404825,1115276703
-468206372,1115276703
2,1115887031
-468206372,1115887031
-414404825,1115957237
1118369451,1118633084
-468206372,1118633084
-414404825,1118796698
1118369451,1118796698
-414404825,1118798742
-414404825,1118901197
1118369451,1118901197
1118369451,1118973908
-414404825,1119230372
1118369451,1119488798
-414404825,1119851611
2,1125259823
2,1134294745
1118369451,1134294745
-414404825,1134888669
2,1150972836
1108618849,1150972836
1118369451,1150972836
2,1151185777
1108618849,1151185777
2,1158617892
2,1174197496
2,1179045089
-468206372,1185217288
1118369451,1185217288
1118369451,1185462515
1118369451,1189783434
2,1192913671
-468206372,1192913671
1118369451,1192913671
2,1199918034
-414404825,1207254734
2,1210619133
-468206372,1210619133
2,1215959014
1108618849,1215959014
-468206372,1215959014
1118369451,1215959014
2,1216793776
-468206372,1216793776
1118369451,1216793776
1118369451,1218669275
-468206372,1218904828
4,1233761362
-414404825,1233761362
1118369451,1233761362
2,1238166615
1118369451,1238166615
2,1239046819
1108618849,1239046819
1118369451,1239046819
2,1239722660
2,1240712506
-414404825,1240712506
1118369451,1240712506
2,1244582883
2,1247361312
2,1248626409
-414404825,1248859819
-414404825,1250375480
2,1256207328
1118369451,1256207328
2,1271891559
-468206372,1271891559
1118369451,1273066585
2,1273988202
-414404825,1273988202
2,1282863797
2,1287444635
-414404825,1287444635
-468206372,1296081232
2,1296855996
4,1296866559
2,1296866559
1108618849,1296866559
-414404825,1296866559
-468206372,1296866559
1118369451,1296866559
1118369451,1298037594
-414404825,1298233406
1118369451,1301857638
2,1308336748
2,1311813574
-414404825,1311813574
1108618849,1311813574
-468206372,1311813574
2,1311921897
2,1313260458
1108618849,1313260458
2,1315750618
-414404825,1315750618
2,1319037065
-468206372,1319037065
1118369451,1319037065
2,1320844547
2,1325863389
1118369451,1331899383
2,1332582371
-414404825,1332582371
1118369451,1332582371
2,1333058836
-468206372,1333058836
-414404825,1333770668
2,1337291484
-414404825,1337291484
2,1344090803
2,1347371947
2,1348834191
1118369451,1349135263
1118369451,1349641278
2,1356811036
1118369451,1356811036
4,1361038871
2,1361354386
2,1368201342
1108618849,1368201342
-414404825,1368338108
2,1369195664
2,1369311433
1108618849,1369311433
-468206372,1369311433
2,1372656065
2,1377520262
2,1378222586
2,1380116378
-468206372,1380839568
2,1382261419
1118369451,1382261419
2,1391453995
-414404825,1399580629
1118369451,1404340337
2,1408139517
2,1415448041
1108618849,1415448041
-414404825,1415448041
2,1418132798
-468206372,1418132798
2,1434188123
-414404825,1438601949
-414404825,1443782892
-414404825,1446612698
-468206372,1446806114
1118369451,1446806114
2,1459106966
1118369451,1459106966
-414404825,1459630377
2,1463840189
-468206372,1463840189
2,1469407550
1118369451,1473828339
1118369451,1474925314
2,1475091808
2,1483318562
-414404825,1483318562
1118369451,1484714551
2,1494621830
1108618849,1494621830
-468206372,1494621830
2,1497302117
2,1497937554
1118369451,1497937554
2,1500949276
2,1501543756
-414404825,1501543756
2,1504134640
2,1504266796
-468206372,1504266796
2,1504911767
-468206372,1504911767
2,1508647254
-414404825,1509413539
-468206372,1515217922
-414404825,1526341181
2,1529422135
1118369451,1529422135
-414404825,1537385170
-414404825,1539430830
1108618849,1544611053
-468206372,1544611053
1118369451,1544611053
-414404825,1546938161
2,1549571367
-414404825,1549571367
-468206372,1549571367
1118369451,1549571367
-414404825,1554061098
2,1572032692
1108618849,1572040549
-468206372,1572040549
1118369451,1583465514
-414404825,1588050449
-414404825,1590045536
2,1590734314
1118369451,1590986884
2,1591313217
2,1599602677
-414404825,1606406508
2,1608444099
-414404825,1609932173
-414404825,1611657210
-468206372,1611657210
2,1612914817
2,1621846972
1108618849,1623702095
2,1623837723
-468206372,1623837723
2,1629977508
1118369451,1630209935
2,1630359425
-414404825,1630359425
2,1630658045
2,1634835565
-414404825,1635992578
-468206372,1647491474
1118369451,1647491474
2,1656718151
2,1656891915
2,1660006030
-414404825,1663060427
2,1663962588
1108618849,1663962588
1118369451,1663962588
2,1670620356
-414404825,1683042211
1118369451,1685030279
2,1685842652
1118369451,1686917092
2,1688290117
1118369451,1688290117
2,1690838047
-414404825,1690838047
-468206372,1690838047
-414404825,1694260547
2,1698666637
1108618849,1698666637
2,1699734867
2,1708578672
2,1710531267
-414404825,1710531267
2,1713992898
2,1721268887
2,1723285035
1108618849,1723523665
-468206372,1723523665
1118369451,1723523665
1118369451,1729149733
2,1735037324
-468206372,1735037324
2,1737636206
1108618849,1737636206
1118369451,1737636206
-468206372,1742286797
1118369451,1742286797
-414404825,1745936561
1108618849,1750464567
-468206372,1750464567
2,1753206187
1108618849,1753206187
-468206372,1753206187
1118369451,1753297989
1108618849,1761914365
-468206372,1761914365
-468206372,1774674592
1118369451,1774674592
2,1777147615
-468206372,1781268140
1118369451,1781268140
-414404825,1787929558
2,1794350499
1118369451,1794376323
2,1795948236
2,1796437770
1108618849,1796437770
1118369451,1796437770
1118369451,1797319653
2,1799115352
1108618849,1799360375
-468206372,1799360375
1118369451,1799360375
2,1802725575
-468206372,1806541629
2,1808186865
-414404825,1808559409
1118369451,1814375587
2,1815604617
2,1817343039
1108618849,1817923897
2,1821318934
-414404825,1824169496
-468206372,1831846909
-414404825,1832258793
2,1833549128
1118369451,1833549128
1118369451,1834360511
-414404825,1835611591
-468206372,1835611591
-414404825,1854302651
1108618849,1855283688
1118369451,1855283688
2,1856442612
2,1864577657
1108618849,1867111586
-468206372,1867111586
2,1868114628
1118369451,1868114628
2,1881797305
1118369451,1881797305
1118369451,1889841607
-414404825,1891522826
-468206372,1891522826
2,1896709993
-468206372,1896709993
1108618849,1898362170
-468206372,1898362170
1118369451,1905921917
2,1908450375
-414404825,1908450375
-468206372,1908450375
-414404825,1908724457
-468206372,1908724457
1118369451,1917258328
-414404825,1927473477
2,1930877101
-414404825,1930877101
2,1937493259
1118369451,1942365320
1118369451,1942978743
-414404825,1951623240
-414404825,1955554886
1118369451,1957058977
1118369451,1966141493
-414404825,1966947245
2,1968693257
1118369451,1971041334
2,1972822190
1118369451,1972822190
-414404825,1974983525
1118369451,1974983525
-414404825,1996537208
2,2000521587
1108618849,2000521587
-414404825,2000521587
-468206372,2000521587
1118369451,2000521587
2,2000715151
1108618849,2000715151
-414404825,2003263463
-468206372,2003263463
-414404825,2006515583
-468206372,2012822790
1118369451,2012822790
1118369451,2015843802
2,2016813082
2,2024345477
1118369451,2024345477
1118369451,2024711276
1108618849,2032634029
-468206372,2032634029
2,2036705423
1108618849,2036705423
-468206372,2036705423
1118369451,2036705423
1118369451,2043499523
-414404825,2045484589
1118369451,2046110843
2,2049148597
1118369451,2054862398
2,2054962527
-414404825,2054962527
-468206372,2054962527
4,2060588179
1108618849,2060588179
2,2062799892
-414404825,2066970095
2,2072905156
-414404825,2073276576
2,2083149980
-414404825,2083670753
1118369451,2092450734
-414404825,2096376757
1118369451,2096376757
1118369451,2097637359
-414404825,2098459233
-468206372,2103300886
1118369451,2103300886
2,2108554788
1108618849,2108554788
-468206372,2108554788
1118369451,2108554788
2,2113905010
2,2117257551
1118369451,2117257551
-414404825,2117963624
1118369451,2119443213
2,2119692847
4,2121677673
2,2121677673
2,2124699078
1118369451,2124699078
2,2128728727
1118369451,2131318742
1118369451,2132810784
-414404825,2147165382
